Product_ID,Product_Name,Brand,Category,Region,Channel,Date,Week_Num,Units_Sold,Promotion_Flag,Is_New_Launch,Lifecycle_Stage,Usage_Frequency,Price_USD,Rating,Skin_Type,Gender_Target,Cruelty_Free,Country_of_Origin,Week_Index
13,Super Blush,Farsali,Concealer,China,Retail,6/25/2023,25,73,0,0,Mature,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,25
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,US,eCommerce,6/25/2023,25,150,0,0,Mature,Monthly,43.84,1.1,Combination,Male,FALSE,France,25
46,Divine Highlighter,Bourjois,Mascara,EU,eCommerce,6/25/2023,25,166,0,0,Mature,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,25
4,Perfect BB Cream,Clinique,Face Oil,EU,Retail,6/25/2023,25,29,0,0,Mature,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,25
0,Magic Eye Shadow,Shiseido,Highlighter,EU,Retail,6/25/2023,25,76,0,0,Mature,Occasional,45.92,4.1,Dry,Female,TRUE,France,25
25,Magic Highlighter,NARS,Makeup Remover,China,eCommerce,6/25/2023,25,434,0,0,Mature,Daily,16.83,2,Sensitive,Female,FALSE,USA,25
49,Divine Mascara,Kylie Cosmetics,Cleanser,EU,eCommerce,6/25/2023,25,32,0,0,Mature,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,25
20,Super Contour,Pat McGrath Labs,Contour,US,Retail,6/25/2023,25,48,0,0,Mature,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,25
20,Super Contour,Pat McGrath Labs,Contour,China,eCommerce,6/25/2023,25,63,0,0,Mature,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,25
13,Super Blush,Farsali,Concealer,China,eCommerce,6/25/2023,25,61,0,0,Mature,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,25
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,US,Retail,6/25/2023,25,145,0,0,Mature,Monthly,43.84,1.1,Combination,Male,FALSE,France,25
8,Divine Serum,Sisley,Bronzer,China,eCommerce,6/25/2023,25,18,0,0,Mature,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,25
38,Perfect Foundation,Ilia Beauty,Lip Liner,China,eCommerce,6/25/2023,25,18,1,0,Mature,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,25
0,Magic Eye Shadow,Shiseido,Highlighter,US,eCommerce,6/25/2023,25,77,0,0,Mature,Occasional,45.92,4.1,Dry,Female,TRUE,France,25
27,Super Lip Liner,Becca,Setting Spray,China,eCommerce,6/25/2023,25,21,0,0,Mature,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,25
48,Super Bronzer,Huda Beauty,Cleanser,EU,Retail,6/25/2023,25,26,0,0,Mature,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,25
19,Perfect Serum,Becca,Face Oil,EU,Retail,6/25/2023,25,89,0,0,Mature,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,25
16,Super Eye Shadow,Ilia Beauty,Blush,EU,Retail,6/25/2023,25,78,0,0,Mature,Monthly,36.08,3.6,Combination,Male,TRUE,USA,25
48,Super Bronzer,Huda Beauty,Cleanser,China,eCommerce,6/25/2023,25,24,0,0,Mature,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,25
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,China,eCommerce,6/25/2023,25,164,0,0,Mature,Monthly,43.84,1.1,Combination,Male,FALSE,France,25
46,Divine Highlighter,Bourjois,Mascara,China,eCommerce,6/25/2023,25,146,0,0,Mature,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,25
48,Super Bronzer,Huda Beauty,Cleanser,US,eCommerce,6/25/2023,25,26,0,0,Mature,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,25
31,Perfect Powder,Shiseido,Setting Spray,EU,eCommerce,6/25/2023,25,23,0,0,Mature,Daily,132.02,4.8,Dry,Female,TRUE,UK,25
21,Super Bronzer,Tarte,Eye Shadow,US,Retail,6/25/2023,25,133,0,0,Mature,Daily,18.53,4.8,Dry,Female,FALSE,Italy,25
19,Perfect Serum,Becca,Face Oil,China,Retail,6/25/2023,25,81,0,0,Mature,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,25
23,Divine Lip Liner,KVD Beauty,Moisturizer,China,eCommerce,6/25/2023,25,49,0,0,Mature,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,25
31,Perfect Powder,Shiseido,Setting Spray,US,Retail,6/25/2023,25,28,0,0,Mature,Daily,132.02,4.8,Dry,Female,TRUE,UK,25
7,Divine Eye Shadow,Bite Beauty,Moisturizer,EU,Retail,6/25/2023,25,229,0,0,Mature,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,25
34,Super Lip Gloss,Bobby Brown,Face Mask,US,Retail,6/25/2023,25,96,0,0,Mature,Daily,108.86,2.2,Combination,Male,TRUE,Australia,25
23,Divine Lip Liner,KVD Beauty,Moisturizer,EU,Retail,6/25/2023,25,44,0,0,Mature,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,25
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,China,Retail,6/25/2023,25,103,0,0,Mature,Daily,78.71,3.1,Normal,Female,TRUE,France,25
8,Divine Serum,Sisley,Bronzer,EU,Retail,6/25/2023,25,15,0,0,Mature,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,25
48,Super Bronzer,Huda Beauty,Cleanser,EU,eCommerce,6/25/2023,25,29,0,0,Mature,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,25
12,Divine Primer,Yves Saint Laurent,Mascara,China,eCommerce,6/25/2023,25,66,0,0,Mature,Weekly,148.28,1.8,Combination,Male,TRUE,France,25
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,EU,eCommerce,6/25/2023,25,81,0,0,Mature,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,25
38,Perfect Foundation,Ilia Beauty,Lip Liner,US,eCommerce,6/25/2023,25,19,0,0,Mature,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,25
29,Ultra Moisturizer,Urban Decay,Powder,EU,Retail,6/25/2023,25,130,0,0,Mature,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,25
36,Perfect Setting Spray,Natasha Denona,Cleanser,EU,eCommerce,6/25/2023,25,68,1,0,Mature,Monthly,60.61,3.7,Oily,Female,TRUE,USA,25
29,Ultra Moisturizer,Urban Decay,Powder,US,eCommerce,6/25/2023,25,112,0,0,Mature,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,25
29,Ultra Moisturizer,Urban Decay,Powder,US,Retail,6/25/2023,25,128,0,0,Mature,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,25
28,Divine Face Oil,Danessa Myricks,CC Cream,US,Retail,6/25/2023,25,97,0,0,Mature,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,25
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,China,Retail,6/25/2023,25,81,0,0,Mature,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,25
39,Perfect Primer,Tatcha,Eyeliner,US,eCommerce,6/25/2023,25,48,0,0,Mature,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,25
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,EU,eCommerce,6/25/2023,25,105,0,0,Mature,Daily,78.71,3.1,Normal,Female,TRUE,France,25
13,Super Blush,Farsali,Concealer,US,Retail,6/25/2023,25,67,0,0,Mature,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,25
31,Perfect Powder,Shiseido,Setting Spray,US,eCommerce,6/25/2023,25,30,1,0,Mature,Daily,132.02,4.8,Dry,Female,TRUE,UK,25
11,Magic Bronzer,Glossier,Blush,China,Retail,6/25/2023,25,72,0,0,Mature,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,25
16,Super Eye Shadow,Ilia Beauty,Blush,China,Retail,6/25/2023,25,124,1,0,Mature,Monthly,36.08,3.6,Combination,Male,TRUE,USA,25
46,Divine Highlighter,Bourjois,Mascara,US,Retail,6/25/2023,25,126,0,0,Mature,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,25
17,Super Cleanser,NARS,Lipstick,China,Retail,6/25/2023,25,31,0,0,Mature,Monthly,147.72,3,Normal,Male,TRUE,South Korea,25
23,Divine Lip Liner,KVD Beauty,Moisturizer,EU,eCommerce,6/25/2023,25,58,1,0,Mature,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,25
28,Divine Face Oil,Danessa Myricks,CC Cream,China,eCommerce,6/25/2023,25,81,0,0,Mature,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,25
19,Perfect Serum,Becca,Face Oil,US,eCommerce,6/25/2023,25,107,0,0,Mature,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,25
11,Magic Bronzer,Glossier,Blush,EU,eCommerce,6/25/2023,25,67,0,0,Mature,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,25
38,Perfect Foundation,Ilia Beauty,Lip Liner,EU,eCommerce,6/25/2023,25,18,0,0,Mature,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,25
36,Perfect Setting Spray,Natasha Denona,Cleanser,EU,Retail,6/25/2023,25,53,0,0,Mature,Monthly,60.61,3.7,Oily,Female,TRUE,USA,25
21,Super Bronzer,Tarte,Eye Shadow,China,eCommerce,6/25/2023,25,100,0,0,Mature,Daily,18.53,4.8,Dry,Female,FALSE,Italy,25
13,Super Blush,Farsali,Concealer,US,eCommerce,6/25/2023,25,76,0,0,Mature,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,25
18,Ultra Eyeliner,Kiehl’s,CC Cream,EU,Retail,6/25/2023,25,58,0,0,Mature,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,25
7,Divine Eye Shadow,Bite Beauty,Moisturizer,US,eCommerce,6/25/2023,25,243,0,0,Mature,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,25
38,Perfect Foundation,Ilia Beauty,Lip Liner,China,Retail,6/25/2023,25,15,0,0,Mature,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,25
1,Ultra Mascara,Shiseido,Foundation,EU,eCommerce,6/25/2023,25,94,0,0,Mature,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,25
44,Perfect Makeup Remover,Morphe,Lip Gloss,EU,Retail,6/25/2023,25,69,0,0,Mature,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,25
33,Divine Exfoliator,Bobby Brown,Eyeliner,EU,eCommerce,6/25/2023,25,32,0,0,Mature,Monthly,145.38,3.1,Oily,Male,FALSE,France,25
11,Magic Bronzer,Glossier,Blush,China,eCommerce,6/25/2023,25,73,0,0,Mature,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,25
7,Divine Eye Shadow,Bite Beauty,Moisturizer,EU,eCommerce,6/25/2023,25,232,0,0,Mature,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,25
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,US,eCommerce,6/25/2023,25,72,0,0,Mature,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,25
32,Divine Face Oil,Make Up For Ever,Foundation,US,Retail,6/25/2023,25,46,0,0,Mature,Monthly,129.07,2,Sensitive,Male,FALSE,UK,25
16,Super Eye Shadow,Ilia Beauty,Blush,US,eCommerce,6/25/2023,25,85,0,0,Mature,Monthly,36.08,3.6,Combination,Male,TRUE,USA,25
18,Ultra Eyeliner,Kiehl’s,CC Cream,China,eCommerce,6/25/2023,25,84,1,0,Mature,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,25
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,EU,Retail,6/25/2023,25,141,1,0,Mature,Daily,78.71,3.1,Normal,Female,TRUE,France,25
6,Divine Contour,Patrick Ta,Setting Spray,China,Retail,6/25/2023,25,64,0,0,Mature,Monthly,93.22,2,Normal,Male,TRUE,France,25
27,Super Lip Liner,Becca,Setting Spray,US,eCommerce,6/25/2023,25,19,0,0,Mature,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,25
27,Super Lip Liner,Becca,Setting Spray,EU,Retail,6/25/2023,25,16,0,0,Mature,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,25
17,Super Cleanser,NARS,Lipstick,China,eCommerce,6/25/2023,25,26,0,0,Mature,Monthly,147.72,3,Normal,Male,TRUE,South Korea,25
45,Divine Concealer,Juvia’s Place,Lipstick,EU,eCommerce,6/25/2023,25,70,0,0,Mature,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,25
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,China,Retail,6/25/2023,25,142,0,0,Mature,Monthly,43.84,1.1,Combination,Male,FALSE,France,25
4,Perfect BB Cream,Clinique,Face Oil,EU,eCommerce,6/25/2023,25,31,0,0,Mature,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,25
14,Super BB Cream,Bite Beauty,Lip Gloss,EU,Retail,6/25/2023,25,128,0,0,Mature,Daily,50.18,3.8,Oily,Male,TRUE,Germany,25
44,Perfect Makeup Remover,Morphe,Lip Gloss,US,eCommerce,6/25/2023,25,59,0,0,Mature,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,25
24,Super BB Cream,RMS Beauty,Moisturizer,EU,eCommerce,6/25/2023,25,102,0,0,Mature,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,25
3,Magic BB Cream,Bite Beauty,Eye Shadow,EU,eCommerce,6/25/2023,25,83,0,0,Mature,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,25
44,Perfect Makeup Remover,Morphe,Lip Gloss,China,Retail,6/25/2023,25,67,0,0,Mature,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,25
14,Super BB Cream,Bite Beauty,Lip Gloss,US,Retail,6/25/2023,25,138,1,0,Mature,Daily,50.18,3.8,Oily,Male,TRUE,Germany,25
34,Super Lip Gloss,Bobby Brown,Face Mask,China,Retail,6/25/2023,25,107,0,0,Mature,Daily,108.86,2.2,Combination,Male,TRUE,Australia,25
22,Divine Lip Gloss,Kylie Cosmetics,Powder,EU,Retail,6/25/2023,25,240,0,0,Mature,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,25
39,Perfect Primer,Tatcha,Eyeliner,China,eCommerce,6/25/2023,25,55,0,0,Mature,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,25
0,Magic Eye Shadow,Shiseido,Highlighter,EU,eCommerce,6/25/2023,25,74,0,0,Mature,Occasional,45.92,4.1,Dry,Female,TRUE,France,25
27,Super Lip Liner,Becca,Setting Spray,US,Retail,6/25/2023,25,19,0,0,Mature,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,25
32,Divine Face Oil,Make Up For Ever,Foundation,US,eCommerce,6/25/2023,25,41,0,0,Mature,Monthly,129.07,2,Sensitive,Male,FALSE,UK,25
11,Magic Bronzer,Glossier,Blush,US,Retail,6/25/2023,25,78,1,0,Mature,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,25
42,Perfect Foundation,Huda Beauty,Foundation,EU,eCommerce,6/25/2023,25,112,0,0,Mature,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,25
20,Super Contour,Pat McGrath Labs,Contour,US,eCommerce,6/25/2023,25,62,0,0,Mature,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,25
24,Super BB Cream,RMS Beauty,Moisturizer,EU,Retail,6/25/2023,25,90,0,0,Mature,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,25
29,Ultra Moisturizer,Urban Decay,Powder,China,Retail,6/25/2023,25,111,0,0,Mature,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,25
17,Super Cleanser,NARS,Lipstick,EU,Retail,6/25/2023,25,27,0,0,Mature,Monthly,147.72,3,Normal,Male,TRUE,South Korea,25
8,Divine Serum,Sisley,Bronzer,EU,eCommerce,6/25/2023,25,19,0,0,Mature,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,25
24,Super BB Cream,RMS Beauty,Moisturizer,US,eCommerce,6/25/2023,25,98,0,0,Mature,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,25
36,Perfect Setting Spray,Natasha Denona,Cleanser,US,Retail,6/25/2023,25,54,0,0,Mature,Monthly,60.61,3.7,Oily,Female,TRUE,USA,25
49,Divine Mascara,Kylie Cosmetics,Cleanser,China,Retail,6/25/2023,25,32,0,0,Mature,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,25
1,Ultra Mascara,Shiseido,Foundation,China,Retail,6/25/2023,25,61,0,0,Mature,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,25
45,Divine Concealer,Juvia’s Place,Lipstick,China,Retail,6/25/2023,25,72,0,0,Mature,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,25
10,Magic Powder,Huda Beauty,Contour,China,eCommerce,6/25/2023,25,52,0,0,Mature,Monthly,43.8,4,Normal,Unisex,TRUE,USA,25
14,Super BB Cream,Bite Beauty,Lip Gloss,EU,eCommerce,6/25/2023,25,106,0,0,Mature,Daily,50.18,3.8,Oily,Male,TRUE,Germany,25
7,Divine Eye Shadow,Bite Beauty,Moisturizer,US,Retail,6/25/2023,25,234,0,0,Mature,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,25
34,Super Lip Gloss,Bobby Brown,Face Mask,US,eCommerce,6/25/2023,25,83,0,0,Mature,Daily,108.86,2.2,Combination,Male,TRUE,Australia,25
36,Perfect Setting Spray,Natasha Denona,Cleanser,China,Retail,6/25/2023,25,48,0,0,Mature,Monthly,60.61,3.7,Oily,Female,TRUE,USA,25
6,Divine Contour,Patrick Ta,Setting Spray,EU,Retail,6/25/2023,25,55,0,0,Mature,Monthly,93.22,2,Normal,Male,TRUE,France,25
27,Super Lip Liner,Becca,Setting Spray,EU,eCommerce,6/25/2023,25,20,0,0,Mature,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,25
42,Perfect Foundation,Huda Beauty,Foundation,China,Retail,6/25/2023,25,135,0,0,Mature,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,25
26,Divine Makeup Remover,Kiehl’s,Concealer,China,eCommerce,6/25/2023,25,105,0,0,Mature,Weekly,98.8,1.6,Normal,Female,TRUE,France,25
12,Divine Primer,Yves Saint Laurent,Mascara,EU,eCommerce,6/25/2023,25,68,0,0,Mature,Weekly,148.28,1.8,Combination,Male,TRUE,France,25
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,US,Retail,6/25/2023,25,66,0,0,Mature,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,25
37,Divine Face Oil,Drunk Elephant,Concealer,EU,eCommerce,6/25/2023,25,93,0,0,Mature,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,25
47,Ultra Setting Spray,RMS Beauty,Foundation,EU,Retail,6/25/2023,25,45,0,0,Mature,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,25
23,Divine Lip Liner,KVD Beauty,Moisturizer,US,Retail,6/25/2023,25,48,0,0,Mature,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,25
40,Ultra Blush,Rare Beauty,Lip Liner,US,Retail,6/25/2023,25,19,0,0,Mature,Weekly,149.44,4.8,Normal,Female,TRUE,France,25
42,Perfect Foundation,Huda Beauty,Foundation,US,Retail,6/25/2023,25,106,0,0,Mature,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,25
38,Perfect Foundation,Ilia Beauty,Lip Liner,EU,Retail,6/25/2023,25,22,1,0,Mature,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,25
35,Magic Lipstick,Pat McGrath Labs,CC Cream,China,Retail,6/25/2023,25,30,0,0,Mature,Weekly,70.76,5,Dry,Female,TRUE,South Korea,25
41,Ultra Blush,Yves Saint Laurent,Powder,US,eCommerce,6/25/2023,25,142,0,0,Mature,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,25
30,Magic Eyeliner,Kiehl’s,Face Mask,EU,eCommerce,6/25/2023,25,39,0,0,Mature,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,25
32,Divine Face Oil,Make Up For Ever,Foundation,EU,Retail,6/25/2023,25,48,0,0,Mature,Monthly,129.07,2,Sensitive,Male,FALSE,UK,25
46,Divine Highlighter,Bourjois,Mascara,EU,Retail,6/25/2023,25,124,0,0,Mature,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,25
39,Perfect Primer,Tatcha,Eyeliner,China,Retail,6/25/2023,25,56,0,0,Mature,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,25
26,Divine Makeup Remover,Kiehl’s,Concealer,China,Retail,6/25/2023,25,84,0,0,Mature,Weekly,98.8,1.6,Normal,Female,TRUE,France,25
37,Divine Face Oil,Drunk Elephant,Concealer,China,Retail,6/25/2023,25,96,0,0,Mature,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,25
19,Perfect Serum,Becca,Face Oil,EU,eCommerce,6/25/2023,25,85,0,0,Mature,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,25
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,US,Retail,6/25/2023,25,237,0,0,Mature,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,25
22,Divine Lip Gloss,Kylie Cosmetics,Powder,US,eCommerce,6/25/2023,25,233,0,0,Mature,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,25
40,Ultra Blush,Rare Beauty,Lip Liner,US,eCommerce,6/25/2023,25,28,1,0,Mature,Weekly,149.44,4.8,Normal,Female,TRUE,France,25
47,Ultra Setting Spray,RMS Beauty,Foundation,US,Retail,6/25/2023,25,54,0,0,Mature,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,25
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,China,eCommerce,6/25/2023,25,75,0,0,Mature,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,25
3,Magic BB Cream,Bite Beauty,Eye Shadow,US,eCommerce,6/25/2023,25,110,1,0,Mature,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,25
26,Divine Makeup Remover,Kiehl’s,Concealer,EU,eCommerce,6/25/2023,25,87,0,0,Mature,Weekly,98.8,1.6,Normal,Female,TRUE,France,25
18,Ultra Eyeliner,Kiehl’s,CC Cream,US,eCommerce,6/25/2023,25,91,1,0,Mature,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,25
15,Perfect Lip Gloss,Kiehl’s,Blush,EU,Retail,6/25/2023,25,32,0,0,Mature,Monthly,55.92,4.9,Sensitive,Unisex,TRUE,Germany,25
16,Super Eye Shadow,Ilia Beauty,Blush,US,Retail,6/25/2023,25,79,0,0,Mature,Monthly,36.08,3.6,Combination,Male,TRUE,USA,25
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,EU,Retail,6/25/2023,25,64,0,0,Mature,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,25
1,Ultra Mascara,Shiseido,Foundation,China,eCommerce,6/25/2023,25,90,0,0,Mature,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,25
14,Super BB Cream,Bite Beauty,Lip Gloss,China,eCommerce,6/25/2023,25,146,1,0,Mature,Daily,50.18,3.8,Oily,Male,TRUE,Germany,25
22,Divine Lip Gloss,Kylie Cosmetics,Powder,China,Retail,6/25/2023,25,265,0,0,Mature,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,25
10,Magic Powder,Huda Beauty,Contour,US,Retail,6/25/2023,25,60,0,0,Mature,Monthly,43.8,4,Normal,Unisex,TRUE,USA,25
29,Ultra Moisturizer,Urban Decay,Powder,China,eCommerce,6/25/2023,25,141,1,0,Mature,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,25
35,Magic Lipstick,Pat McGrath Labs,CC Cream,US,Retail,6/25/2023,25,34,0,0,Mature,Weekly,70.76,5,Dry,Female,TRUE,South Korea,25
15,Perfect Lip Gloss,Kiehl’s,Blush,China,Retail,6/25/2023,25,24,0,0,Mature,Monthly,55.92,4.9,Sensitive,Unisex,TRUE,Germany,25
47,Ultra Setting Spray,RMS Beauty,Foundation,EU,eCommerce,6/25/2023,25,54,0,0,Mature,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,25
1,Ultra Mascara,Shiseido,Foundation,US,eCommerce,6/25/2023,25,104,1,0,Mature,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,25
33,Divine Exfoliator,Bobby Brown,Eyeliner,US,Retail,6/25/2023,25,31,0,0,Mature,Monthly,145.38,3.1,Oily,Male,FALSE,France,25
25,Magic Highlighter,NARS,Makeup Remover,US,Retail,6/25/2023,25,410,0,0,Mature,Daily,16.83,2,Sensitive,Female,FALSE,USA,25
25,Magic Highlighter,NARS,Makeup Remover,EU,Retail,6/25/2023,25,514,1,0,Mature,Daily,16.83,2,Sensitive,Female,FALSE,USA,25
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,EU,Retail,6/25/2023,25,170,0,0,Mature,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,25
21,Super Bronzer,Tarte,Eye Shadow,US,eCommerce,6/25/2023,25,118,0,0,Mature,Daily,18.53,4.8,Dry,Female,FALSE,Italy,25
1,Ultra Mascara,Shiseido,Foundation,EU,Retail,6/25/2023,25,76,0,0,Mature,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,25
45,Divine Concealer,Juvia’s Place,Lipstick,EU,Retail,6/25/2023,25,59,0,0,Mature,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,25
35,Magic Lipstick,Pat McGrath Labs,CC Cream,US,eCommerce,6/25/2023,25,28,0,0,Mature,Weekly,70.76,5,Dry,Female,TRUE,South Korea,25
26,Divine Makeup Remover,Kiehl’s,Concealer,US,eCommerce,6/25/2023,25,126,0,0,Mature,Weekly,98.8,1.6,Normal,Female,TRUE,France,25
48,Super Bronzer,Huda Beauty,Cleanser,China,Retail,6/25/2023,25,30,0,0,Mature,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,25
42,Perfect Foundation,Huda Beauty,Foundation,EU,Retail,6/25/2023,25,136,0,0,Mature,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,25
34,Super Lip Gloss,Bobby Brown,Face Mask,EU,eCommerce,6/25/2023,25,103,0,0,Mature,Daily,108.86,2.2,Combination,Male,TRUE,Australia,25
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,China,eCommerce,6/25/2023,25,223,0,0,Mature,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,25
14,Super BB Cream,Bite Beauty,Lip Gloss,China,Retail,6/25/2023,25,107,0,0,Mature,Daily,50.18,3.8,Oily,Male,TRUE,Germany,25
10,Magic Powder,Huda Beauty,Contour,China,Retail,6/25/2023,25,64,0,0,Mature,Monthly,43.8,4,Normal,Unisex,TRUE,USA,25
37,Divine Face Oil,Drunk Elephant,Concealer,US,eCommerce,6/25/2023,25,73,0,0,Mature,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,25
22,Divine Lip Gloss,Kylie Cosmetics,Powder,EU,eCommerce,6/25/2023,25,253,0,0,Mature,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,25
32,Divine Face Oil,Make Up For Ever,Foundation,EU,eCommerce,6/25/2023,25,39,0,0,Mature,Monthly,129.07,2,Sensitive,Male,FALSE,UK,25
26,Divine Makeup Remover,Kiehl’s,Concealer,EU,Retail,6/25/2023,25,91,0,0,Mature,Weekly,98.8,1.6,Normal,Female,TRUE,France,25
41,Ultra Blush,Yves Saint Laurent,Powder,US,Retail,6/25/2023,25,139,0,0,Mature,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,25
